date.yyyymmdd	Qsim	Qobs	Pobs	Psim	Temp	act.ET	pot.ET	snow	SM	rcharge	STZ	SUZ	SLZ	Q.K0	Q.K1	Q.K2
1992-08-14	0.009	0.001	0.2	0.15	24.5	1.05	6.08	0	33.1	0	0	0.3	1.2	0	0.016	0.002
1992-08-15	0.009	0.001	0	0.03	24.8	1.03	6.17	0	32.1	0	0	0.3	1.1	0	0.015	0.002
1992-08-16	0.009	0.001	0	-0.03	26.2	1.07	6.65	0	31	0	0	0.3	1.1	0	0.014	0.002
1992-08-17	0.008	0.001	0	-0.01	27.3	1.09	7	0	29.9	0	0	0.3	1.1	0	0.014	0.002
1992-08-18	0.008	0.001	0	0.01	28.5	1.11	7.37	0	28.8	0	0	0.3	1	0	0.013	0.002
1992-08-19	0.008	0	0.6	0.62	27.4	1.02	6.98	0	28.4	0	0	0.2	1	0	0.012	0.002
1992-08-20	0.007	0	0.1	0	23.3	0.8	5.61	0	27.6	0	0	0.2	1	0	0.012	0.002
1992-08-21	0.007	0	0	0.06	23	0.76	5.5	0	26.9	0	0	0.2	0.9	0	0.011	0.002
1992-08-22	0.007	0	0	-0.02	24	0.78	5.81	0	26.1	0	0	0.2	0.9	0	0.011	0.002
1992-08-23	0.006	0	0	0.01	25.3	0.81	6.2	0	25.3	0	0	0.2	0.8	0	0.01	0.002
1992-08-24	0.006	0	0.1	0.07	27.4	0.87	6.84	0	24.5	0	0	0.2	0.8	0	0.01	0.002
1992-08-25	0.006	0	0.1	0.09	28.7	0.89	7.21	0	23.7	0	0	0.2	0.8	0	0.009	0.002
1992-08-26	0.006	0	0	-0.04	26.1	0.76	6.38	0	22.9	0	0	0.2	0.7	0	0.009	0.002
1992-08-27	0.005	0	0	-0.01	25	0.69	6.01	0	22.2	0	0	0.2	0.7	0	0.008	0.001
1992-08-28	0.005	0	0.3	0.3	22.9	0.6	5.36	0	21.9	0	0	0.2	0.7	0	0.008	0.001
1992-08-29	0.005	0	0	-0.05	18.7	0.45	4.09	0	21.4	0	0	0.2	0.6	0	0.008	0.001
1992-08-30	0.005	0	0	0.04	18.8	0.44	4.11	0	21	0	0	0.1	0.6	0	0.007	0.001
1992-08-31	0.004	0	0.3	0.33	18.6	0.43	4.04	0	20.9	0	0	0.1	0.6	0	0.007	0.001
1992-09-01	0.004	0	0	0.01	18.2	0.41	3.92	0	20.5	0	0	0.1	0.6	0	0.007	0.001
1992-09-02	0.004	0	0	-0.02	21	0.48	4.71	0	20	0	0	0.1	0.5	0	0.006	0.001
1992-09-03	0.004	0	0	0	22.1	0.5	5	0	19.5	0	0	0.1	0.5	0	0.006	0.001
1992-09-04	0.004	0	0	0	22.7	0.5	5.14	0	19	0	0	0.1	0.5	0	0.006	0.001
1992-09-05	0.003	0	0	0	23.2	0.5	5.25	0	18.5	0	0	0.1	0.5	0	0.005	0.001
1992-09-06	0.003	0	0	0	24	0.5	5.44	0	18	0	0	0.1	0.4	0	0.005	0.001
1992-09-07	0.003	0	0	-0.02	23.7	0.48	5.33	0	17.5	0	0	0.1	0.4	0	0.005	0.001
1992-09-08	0.003	0	0	0.04	22.5	0.44	4.98	0	17.1	0	0	0.1	0.4	0	0.005	0.001
1992-09-09	0.003	0	0	-0.02	20.7	0.38	4.49	0	16.7	0	0	0.1	0.3	0	0.005	0.001
1992-09-10	0.003	0	0	-0.01	21.8	0.39	4.74	0	16.3	0	0	0.1	0.3	0	0.004	0.001
1992-09-11	0.003	0	0	-0.01	22.2	0.39	4.82	0	15.9	0	0	0.1	0.3	0	0.004	0.001
1992-09-12	0.002	0	0	-0.01	22.7	0.39	4.91	0	15.5	0	0	0.1	0.3	0	0.004	0.001
1992-09-13	0.002	0.001	0	-0.01	23.3	0.39	5.03	0	15.1	0	0	0.1	0.2	0	0.004	0.001
1992-09-14	0.002	0.001	0	0.09	23.8	0.39	5.11	0	14.8	0	0	0.1	0.2	0	0.004	0.001
1992-09-15	0.002	0.001	0	-0.02	24	0.38	5.12	0	14.4	0	0	0.1	0.2	0	0.003	0
1992-09-16	0.002	0.001	0.1	0.08	24.7	0.38	5.26	0	14.1	0	0	0.1	0.1	0	0.003	0
1992-09-17	0.002	0.002	0	-0.02	25.3	0.38	5.36	0	13.7	0	0	0.1	0.1	0	0.003	0
1992-09-18	0.002	0.002	0.6	0.65	24.1	0.35	5.05	0	14	0	0	0.1	0.1	0	0.003	0
1992-09-19	0.002	0.002	0.2	0.24	23.2	0.34	4.81	0	13.9	0	0	0.1	0.1	0	0.003	0
1992-09-20	0.001	0.002	0	-0.08	22.6	0.32	4.64	0	13.5	0	0	0.1	0	0	0.003	0
1992-09-21	0.001	0.003	0.1	0.18	20.4	0.28	4.13	0	13.4	0	0	0.1	0	0	0.003	0
1992-09-22	0.001	0.003	0	0.03	17	0.23	3.37	0	13.2	0	0	0.1	0	0	0.003	0
1992-09-23	0.001	0.003	0	0.01	16.2	0.21	3.18	0	13	0	0	0.1	0	0	0.002	0
1992-09-24	0.001	0.003	0.1	0.03	18	0.23	3.54	0	12.8	0	0	0.1	0	0	0.002	0
1992-09-25	0.001	0.004	7.9	7.91	18.7	0.31	3.66	0	20.4	0	0	0.1	0	0	0.002	0
1992-09-26	0.001	0.004	8.8	8.71	16.7	0.41	3.24	0	28.7	0	0	0.1	0.1	0	0.002	0
1992-09-27	0.001	0.005	0.4	0.47	12.9	0.37	2.47	0	28.8	0	0	0.1	0.1	0	0.003	0
1992-09-28	0.001	0.005	0.2	0.09	13.8	0.39	2.63	0	28.5	0	0	0.1	0.1	0	0.003	0
1992-09-29	0.001	0.005	0	0.04	15.8	0.44	3	0	28.1	0	0	0.1	0	0	0.003	0
1992-09-30	0.001	0.005	0	-0.02	17.5	0.48	3.29	0	27.6	0	0	0.1	0	0	0.003	0
1992-10-01	0.001	0.005	0	-0.01	18.5	0.49	3.45	0	27.1	0	0	0.1	0	0	0.002	0
1992-10-02	0.001	0.004	0	-0.02	18.7	0.48	3.45	0	26.6	0	0	0.1	0	0	0.002	0
1992-10-03	0.001	0.004	0	0.06	18.4	0.46	3.36	0	26.2	0	0	0.1	0	0	0.002	0
1992-10-04	0.001	0.004	0	-0.03	14.8	0.37	2.71	0	25.8	0	0	0	0	0	0.002	0
1992-10-05	0.001	0.004	0.2	0.24	13.9	0.34	2.53	0	25.7	0	0	0	0	0	0.002	0
1992-10-06	0.001	0.004	0	0.03	14	0.33	2.52	0	25.4	0	0	0	0	0	0.002	0
1992-10-07	0.001	0.004	0.3	0.22	13.6	0.32	2.44	0	25.3	0	0	0	0	0	0.002	0
1992-10-08	0.001	0.004	7.4	7.34	12.7	0.34	2.27	0	32.3	0	0	0.1	0	0	0.002	0
1992-10-09	0.001	0.004	2.1	2.07	12	0.37	2.14	0	34	0	0	0.1	0	0	0.002	0
1992-10-10	0.001	0.005	1.7	1.68	11.8	0.38	2.09	0	35.3	0	0	0.1	0	0	0.003	0
1992-10-11	0.001	0.005	6.7	6.69	10.8	0.39	1.92	0	41.5	0.1	0	0.1	0.1	0	0.003	0
1992-10-12	0.002	0.005	3.4	3.41	10.2	0.41	1.81	0	44.5	0	0	0.1	0.1	0	0.004	0
1992-10-13	0.002	0.005	0.4	0.32	10.3	0.42	1.81	0	44.4	0	0	0.1	0.1	0	0.005	0
1992-10-14	0.002	0.005	0.1	0.13	10.8	0.43	1.86	0	44.1	0	0	0.1	0.1	0	0.005	0
1992-10-15	0.002	0.005	1.6	1.5	10	0.4	1.73	0	45.2	0	0	0.1	0.1	0	0.006	0
1992-10-16	0.002	0.005	8.5	8.49	11.2	0.49	1.89	0	53.1	0.1	0	0.2	0.1	0	0.006	0
1992-10-17	0.003	0.005	1.6	1.5	10.4	0.5	1.78	0	54.1	0	0	0.2	0.1	0	0.008	0
1992-10-18	0.004	0.005	17	17.03	9.2	0.53	1.62	0	70.2	0.4	0	0.5	0.2	0	0.011	0
1992-10-19	0.007	0.005	9.1	8.95	11.6	0.75	1.93	0	78.1	0.3	0	0.7	0.3	0	0.019	0
1992-10-20	0.011	0.006	2	2.02	12.1	0.82	1.99	0	79.2	0.1	0	0.7	0.3	0	0.029	0
1992-10-21	0.013	0.005	0.4	0.39	9.5	0.69	1.66	0	78.9	0	0	0.7	0.3	0	0.036	0
1992-10-22	0.014	0.005	0.2	0.17	7.1	0.57	1.37	0	78.5	0	0	0.7	0.3	0	0.037	0.001
1992-10-23	0.013	0.005	0	-0.02	9.4	0.68	1.64	0	77.8	0	0	0.6	0.3	0	0.036	0.001
1992-10-24	0.013	0.005	0	0.08	11.7	0.78	1.91	0	77.1	0	0	0.6	0.3	0	0.034	0.001
1992-10-25	0.012	0.005	0	-0.1	12.4	0.8	1.98	0	76.2	0	0	0.6	0.4	0	0.032	0.001
1992-10-26	0.012	0.005	0.1	0.15	11.6	0.75	1.88	0	75.6	0	0	0.6	0.4	0	0.03	0.001
1992-10-27	0.011	0.005	1	0.92	11.1	0.72	1.81	0	75.8	0	0	0.6	0.4	0	0.029	0.001
1992-10-28	0.011	0.005	1.6	1.76	12	0.76	1.9	0	76.7	0.1	0	0.6	0.4	0	0.029	0.001
1992-10-29	0.012	0.005	14.9	14.84	14.3	0.94	2.14	0	89.9	0.7	0	1	0.5	0	0.032	0.001
1992-10-30	0.016	0.005	5.2	5.14	12.7	0.94	1.95	0	93.8	0.3	0	1.2	0.6	0	0.043	0.001
1992-10-31	0.021	0.005	1	1.01	7.9	0.71	1.44	0	94	0.1	0	1.2	0.6	0	0.056	0.001
1992-11-01	0.023	0.005	0	0.08	7.4	0.68	1.38	0	93.4	0	0	1.1	0.6	0	0.061	0.001
1992-11-02	0.023	0.005	0	0.01	8.2	0.71	1.45	0	92.7	0	0	1	0.6	0	0.06	0.001
1992-11-03	0.022	0.005	0	0.01	10.6	0.81	1.68	0	91.9	0	0	1	0.7	0	0.057	0.001
1992-11-04	0.021	0.005	0	-0.06	11.4	0.84	1.74	0	91	0	0	0.9	0.7	0	0.054	0.001
1992-11-05	0.02	0.005	0	0.09	12.9	0.89	1.86	0	90.2	0	0	0.9	0.7	0	0.051	0.001
1992-11-06	0.019	0.005	0	-0.05	12.5	0.85	1.81	0	89.3	0	0	0.8	0.7	0	0.048	0.001
1992-11-07	0.018	0.005	0.2	0.23	12.5	0.83	1.79	0	88.7	0	0	0.8	0.7	0	0.046	0.001
1992-11-08	0.017	0.005	0	0.01	12.4	0.81	1.76	0	87.9	0	0	0.8	0.7	0	0.043	0.001
1992-11-09	0.017	0.005	0.1	-0.03	11.8	0.77	1.68	0	87.1	0	0	0.7	0.7	0	0.041	0.001
1992-11-10	0.016	0.005	0	0.04	11.3	0.74	1.62	0	86.4	0	0	0.7	0.7	0	0.039	0.001
1992-11-11	0.015	0.005	0	-0.01	10.5	0.69	1.53	0	85.7	0	0	0.7	0.7	0	0.037	0.001
1992-11-12	0.014	0.005	0	0	11.3	0.7	1.57	0	85	0	0	0.6	0.7	0	0.035	0.001
1992-11-13	0.014	0.005	0	0	11.6	0.7	1.57	0	84.3	0	0	0.6	0.7	0	0.033	0.001
1992-11-14	0.013	0.005	0.1	0.07	11.3	0.67	1.53	0	83.7	0	0	0.6	0.7	0	0.032	0.001
1992-11-15	0.013	0.005	1.8	1.82	9.9	0.62	1.4	0	84.8	0.1	0	0.6	0.7	0	0.03	0.001
1992-11-16	0.013	0.005	0	0.03	7.3	0.53	1.2	0	84.3	0	0	0.6	0.7	0	0.03	0.001
1992-11-17	0.012	0.005	0	-0.05	8.1	0.55	1.25	0	83.7	0	0	0.5	0.7	0	0.03	0.001
1992-11-18	0.012	0.005	0	0	9.8	0.6	1.37	0	83.1	0	0	0.5	0.7	0	0.028	0.001
1992-11-19	0.012	0.005	0	0.07	9.3	0.57	1.32	0	82.6	0	0	0.5	0.7	0	0.027	0.001
1992-11-20	0.011	0.005	0	-0.02	9.7	0.58	1.34	0	82	0	0	0.5	0.7	0	0.025	0.001
1992-11-21	0.011	0.005	0	-0.03	9.9	0.57	1.35	0	81.4	0	0	0.5	0.7	0	0.024	0.001
1992-11-22	0.01	0.005	0	-0.02	10.2	0.58	1.36	0	80.8	0	0	0.4	0.7	0	0.023	0.001
1992-11-23	0.01	0.005	0	0.06	9.8	0.56	1.32	0	80.3	0	0	0.4	0.7	0	0.022	0.001
1992-11-24	0.009	0.005	0	-0.07	9.1	0.53	1.27	0	79.7	0	0	0.4	0.7	0	0.021	0.001
1992-11-25	0.009	0.005	0	0.04	9.9	0.54	1.31	0	79.2	0	0	0.4	0.7	0	0.02	0.001
1992-11-26	0.008	0.005	0	0.02	9.4	0.52	1.27	0	78.7	0	0	0.4	0.7	0	0.019	0.001
1992-11-27	0.008	0.005	0	-0.01	8.6	0.49	1.21	0	78.2	0	0	0.3	0.7	0	0.018	0.001
1992-11-28	0.008	0.005	0	-0.03	8.1	0.47	1.16	0	77.7	0	0	0.3	0.7	0	0.017	0.001
1992-11-29	0.007	0.005	0	-0.04	7.8	0.46	1.14	0	77.2	0	0	0.3	0.6	0	0.016	0.001
1992-11-30	0.007	0.005	0	0.05	7.7	0.45	1.12	0	76.8	0	0	0.3	0.6	0	0.015	0.001
1992-12-01	0.007	0.005	0	0.05	8.1	0.45	1.14	0	76.4	0	0	0.3	0.6	0	0.014	0.001
1992-12-02	0.007	0.005	2.2	2.17	8.8	0.47	1.17	0	78	0.1	0	0.3	0.6	0	0.014	0.001
1992-12-03	0.007	0.005	0.8	0.7	10.1	0.5	1.23	0	78.2	0	0	0.3	0.6	0	0.015	0.001
1992-12-04	0.008	0.005	12.2	12.12	9.4	0.52	1.18	0	89.3	0.5	0	0.7	0.7	0	0.018	0.001
1992-12-05	0.011	0.005	0.7	0.63	8.7	0.53	1.13	0	89.4	0	0	0.6	0.7	0	0.025	0.001
1992-12-06	0.013	0.005	2.5	2.51	7.9	0.51	1.07	0	91.3	0.1	0	0.7	0.7	0	0.032	0.001
1992-12-07	0.014	0.005	1.3	1.31	8	0.51	1.07	0	92	0.1	0	0.7	0.7	0	0.035	0.001
1992-12-08	0.015	0.005	0.2	0.24	5.5	0.44	0.92	0	91.8	0	0	0.7	0.8	0	0.036	0.001
1992-12-09	0.015	0.005	0.3	0.25	5.8	0.45	0.93	0	91.6	0	0	0.7	0.8	0	0.036	0.001
1992-12-10	0.014	0.005	0.2	0.25	6.1	0.45	0.94	0	91.4	0	0	0.6	0.8	0	0.034	0.001
1992-12-11	0.014	0.005	0	0.01	4.7	0.41	0.86	0	91	0	0	0.6	0.8	0	0.033	0.001
1992-12-12	0.014	0.005	0.2	0.1	4.5	0.4	0.84	0	90.7	0	0	0.6	0.8	0	0.032	0.001
1992-12-13	0.013	0.005	0.2	0.21	5.5	0.41	0.88	0	90.5	0	0	0.6	0.8	0	0.03	0.002
1992-12-14	0.013	0.005	0.4	0.41	5.6	0.41	0.87	0	90.5	0	0	0.6	0.8	0	0.029	0.002
1992-12-15	0.013	0.005	6.1	6	4.8	0.4	0.82	0	95.8	0.3	0	0.7	0.9	0	0.03	0.002
1992-12-16	0.014	0.005	1.4	1.44	5.9	0.44	0.88	0	96.7	0.1	0	0.8	0.9	0	0.033	0.002
1992-12-17	0.016	0.005	0.1	0.14	5.9	0.44	0.88	0	96.4	0	0	0.7	0.9	0	0.037	0.002
1992-12-18	0.016	0.005	0.2	0.13	5.3	0.43	0.86	0	96.1	0	0	0.7	0.9	0	0.038	0.002
1992-12-19	0.016	0.005	0	0.06	6.3	0.46	0.91	0	95.7	0	0	0.7	0.9	0	0.037	0.002
1992-12-20	0.015	0.005	0	-0.01	7.7	0.49	0.99	0	95.2	0	0	0.6	0.9	0	0.035	0.002
1992-12-21	0.015	0.005	0.2	0.18	7.2	0.48	0.97	0	94.9	0	0	0.6	0.9	0	0.033	0.002
1992-12-22	0.014	0.005	0.9	0.8	7.7	0.5	1	0	95.2	0	0	0.6	1	0	0.032	0.002
1992-12-23	0.014	0.005	0.2	0.1	7.9	0.5	1.02	0	94.8	0	0	0.6	1	0	0.031	0.002
1992-12-24	0.014	0.005	0.3	0.31	7.9	0.51	1.03	0	94.6	0	0	0.6	1	0	0.03	0.002
1992-12-25	0.013	0.005	0.2	0.19	7.3	0.49	1	0	94.3	0	0	0.6	1	0	0.029	0.002
1992-12-26	0.013	0.005	0.2	0.19	7.1	0.49	1	0	94	0	0	0.5	1	0	0.028	0.002
1992-12-27	0.012	0.005	0	0.08	6.6	0.48	0.98	0	93.6	0	0	0.5	1	0	0.027	0.002
1992-12-28	0.012	0.005	0	0.02	4.2	0.42	0.86	0	93.2	0	0	0.5	1	0	0.026	0.002
1992-12-29	0.012	0.005	0	0	3.2	0.4	0.82	0	92.8	0	0	0.5	1	0	0.025	0.002
1992-12-30	0.011	0.005	0	-0.03	2.2	0.37	0.77	0	92.4	0	0	0.4	1	0	0.024	0.002
1992-12-31	0.011	0.005	0	0.06	1.6	0.36	0.75	0	92.1	0	0	0.4	1	0	0.022	0.002
1993-01-01	0.01	0.005	0	-0.03	1.9	0.37	0.77	0	91.7	0	0	0.4	1	0	0.021	0.002
1993-01-02	0.01	0.005	0	-0.02	2.4	0.38	0.8	0	91.3	0	0	0.4	1	0	0.02	0.002
1993-01-03	0.009	0.005	0	-0.03	1.8	0.37	0.77	0	90.9	0	0	0.4	1	0	0.019	0.002
1993-01-04	0.009	0.005	0	0.05	1.2	0.35	0.75	0	90.6	0	0	0.3	1	0	0.018	0.002
1993-01-05	0.009	0.005	0	0.01	3.6	0.41	0.88	0	90.2	0	0	0.3	1	0	0.017	0.002
1993-01-06	0.008	0.005	0	-0.06	4.6	0.44	0.94	0	89.7	0	0	0.3	0.9	0	0.016	0.002
1993-01-07	0.008	0.005	0	0.06	5.3	0.46	0.98	0	89.3	0	0	0.3	0.9	0	0.016	0.002
1993-01-08	0.008	0.005	0	-0.03	5.9	0.47	1.02	0	88.8	0	0	0.3	0.9	0	0.015	0.002
1993-01-09	0.007	0.005	0	-0.03	6	0.47	1.03	0	88.3	0	0	0.3	0.9	0	0.014	0.002
1993-01-10	0.007	0.005	0	0.04	4.7	0.44	0.97	0	87.9	0	0	0.3	0.9	0	0.013	0.002
1993-01-11	0.007	0.005	0	0	2.8	0.4	0.87	0	87.5	0	0	0.3	0.9	0	0.013	0.002
1993-01-12	0.007	0.005	0	-0.04	5.3	0.46	1.01	0	87	0	0	0.2	0.9	0	0.012	0.002
1993-01-13	0.006	0.005	0	-0.01	6.7	0.49	1.09	0	86.5	0	0	0.2	0.9	0	0.012	0.002
1993-01-14	0.006	0.005	0	0.07	5.6	0.47	1.04	0	86.1	0	0	0.2	0.9	0	0.011	0.002
1993-01-15	0.006	0.005	0	-0.05	4.8	0.45	1	0	85.6	0	0	0.2	0.9	0	0.01	0.002
1993-01-16	0.006	0.005	0	0.06	5.3	0.46	1.03	0	85.2	0	0	0.2	0.9	0	0.01	0.002
1993-01-17	0.006	0.005	0	-0.03	5.4	0.47	1.05	0	84.7	0	0	0.2	0.9	0	0.01	0.002
1993-01-18	0.005	0.005	0	-0.04	4.8	0.46	1.04	0	84.2	0	0	0.2	0.9	0	0.009	0.002
1993-01-19	0.005	0.005	0	0.05	4.2	0.45	1.02	0	83.8	0	0	0.2	0.9	0	0.009	0.002
1993-01-20	0.005	0.005	0	-0.05	4.3	0.45	1.05	0	83.3	0	0	0.2	0.8	0	0.008	0.002
1993-01-21	0.005	0.005	0	0.07	4.6	0.47	1.08	0	82.9	0	0	0.2	0.8	0	0.008	0.002
1993-01-22	0.005	0.005	0	-0.02	5	0.48	1.12	0	82.4	0	0	0.2	0.8	0	0.007	0.002
1993-01-23	0.005	0.005	0	-0.01	5.3	0.49	1.16	0	81.9	0	0	0.1	0.8	0	0.007	0.002
1993-01-24	0.004	0.005	0	0	5.5	0.5	1.19	0	81.4	0	0	0.1	0.8	0	0.007	0.002
1993-01-25	0.004	0.005	0	0	5.3	0.5	1.2	0	80.9	0	0	0.1	0.8	0	0.006	0.002
1993-01-26	0.004	0.005	0	-0.07	6.2	0.53	1.28	0	80.3	0	0	0.1	0.8	0	0.006	0.002
1993-01-27	0.004	0.005	0	0.02	5.7	0.52	1.26	0	79.8	0	0	0.1	0.8	0	0.006	0.002
1993-01-28	0.004	0.005	0	0.02	5.6	0.52	1.27	0	79.3	0	0	0.1	0.8	0	0.006	0.002
1993-01-29	0.004	0.005	0	-0.07	5.8	0.53	1.3	0	78.7	0	0	0.1	0.8	0	0.005	0.001
1993-01-30	0.004	0.005	0.6	0.57	6.7	0.57	1.39	0	78.7	0	0	0.1	0.8	0	0.005	0.001
1993-01-31	0.004	0.005	0.3	0.31	8	0.61	1.5	0	78.4	0	0	0.1	0.8	0	0.005	0.001
1993-02-01	0.004	0.005	2.5	2.44	8.5	0.64	1.56	0	80.1	0.1	0	0.2	0.8	0	0.006	0.001
1993-02-02	0.004	0.005	1.2	1.21	7.1	0.61	1.47	0	80.7	0	0	0.2	0.8	0	0.007	0.001
1993-02-03	0.005	0.005	0	0.05	4.9	0.55	1.32	0	80.2	0	0	0.2	0.8	0	0.008	0.001
1993-02-04	0.005	0.005	0.1	0.08	5.5	0.58	1.39	0	79.7	0	0	0.2	0.8	0	0.009	0.001
1993-02-05	0.005	0.005	0	0	6.1	0.6	1.45	0	79.1	0	0	0.2	0.7	0	0.008	0.001
1993-02-06	0.005	0.005	0	0.02	6.6	0.62	1.51	0	78.5	0	0	0.2	0.7	0	0.008	0.001
1993-02-07	0.004	0.005	0	0.02	6.7	0.62	1.54	0	77.9	0	0	0.2	0.7	0	0.008	0.001
1993-02-08	0.004	0.005	0	-0.01	5.7	0.59	1.47	0	77.3	0	0	0.2	0.7	0	0.007	0.001
1993-02-09	0.004	0.005	0.3	0.2	5.9	0.6	1.51	0	76.9	0	0	0.2	0.7	0	0.007	0.001
1993-02-10	0.004	0.005	1.7	1.74	6.8	0.64	1.6	0	77.9	0.1	0	0.2	0.7	0	0.007	0.001
1993-02-11	0.005	0.005	4	3.9	7.7	0.7	1.69	0	81	0.1	0	0.3	0.7	0	0.008	0.001
1993-02-12	0.005	0.005	0.7	0.71	7.5	0.71	1.7	0	81	0	0	0.3	0.7	0	0.01	0.001
1993-02-13	0.006	0.005	0	-0.04	6	0.66	1.58	0	80.3	0	0	0.3	0.7	0	0.012	0.001
1993-02-14	0.006	0.005	0	-0.01	6.7	0.69	1.66	0	79.6	0	0	0.2	0.7	0	0.012	0.001
1993-02-15	0.006	0.005	0	-0.01	6.7	0.69	1.69	0	78.9	0	0	0.2	0.7	0	0.012	0.001
1993-02-16	0.006	0.005	0	-0.02	6.3	0.68	1.68	0	78.2	0	0	0.2	0.7	0	0.011	0.001
1993-02-17	0.006	0.005	0	0.06	5.7	0.66	1.65	0	77.6	0	0	0.2	0.7	0	0.011	0.001
1993-02-18	0.005	0.005	0	0.01	6.8	0.71	1.78	0	76.9	0	0	0.2	0.7	0	0.01	0.001
1993-02-19	0.005	0.005	0	-0.05	7.7	0.75	1.89	0	76.1	0	0	0.2	0.7	0	0.01	0.001
1993-02-20	0.005	0.005	0	0.05	7.5	0.75	1.9	0	75.4	0	0	0.2	0.7	0	0.009	0.001
1993-02-21	0.005	0.005	0	-0.02	8.2	0.78	2	0	74.6	0	0	0.2	0.7	0	0.009	0.001
1993-02-22	0.005	0.005	0	-0.08	6.7	0.72	1.87	0	73.8	0	0	0.2	0.7	0	0.008	0.001
1993-02-23	0.004	0.005	0	0.01	4	0.61	1.6	0	73.2	0	0	0.2	0.7	0	0.008	0.001
1993-02-24	0.004	0.005	0	0.03	4.6	0.63	1.68	0	72.6	0	0	0.2	0.7	0	0.007	0.001
1993-02-25	0.004	0.005	0.1	0.11	4	0.61	1.63	0	72.1	0	0	0.1	0.7	0	0.007	0.001
1993-02-26	0.004	0.005	0.6	0.66	5.1	0.66	1.77	0	72.1	0	0	0.2	0.6	0	0.007	0.001
1993-02-27	0.004	0.005	0.3	0.21	3.9	0.61	1.65	0	71.7	0	0	0.2	0.6	0	0.007	0.001
1993-02-28	0.004	0.005	0	0.05	2.3	0.55	1.48	0	71.2	0	0	0.1	0.6	0	0.007	0.001
1993-03-01	0.004	0.005	0.1	-0.01	-1.3	0.39	1.06	0	70.8	0	0	0.1	0.6	0	0.007	0.001
1993-03-02	0.004	0.005	0.3	0.2	0.2	0	1.24	0.1	70.9	0	0	0.1	0.6	0	0.006	0.001
1993-03-03	0.004	0.005	0	0.07	3.8	0.27	1.7	0	70.8	0	0	0.1	0.6	0	0.006	0.001
1993-03-04	0.004	0.005	0	0.02	5.9	0.72	1.98	0	70.1	0	0	0.1	0.6	0	0.006	0.001
1993-03-05	0.003	0.005	0	-0.01	7.4	0.79	2.19	0	69.3	0	0	0.1	0.6	0	0.006	0.001
1993-03-06	0.003	0.005	0	-0.06	8.6	0.84	2.36	0	68.4	0	0	0.1	0.6	0	0.005	0.001
1993-03-07	0.003	0.005	0	0.04	8.7	0.84	2.4	0	67.6	0	0	0.1	0.6	0	0.005	0.001
1993-03-08	0.003	0.005	0	-0.04	9.1	0.86	2.47	0	66.7	0	0	0.1	0.6	0	0.005	0.001
1993-03-09	0.003	0.005	0	0.07	9.5	0.87	2.55	0	65.9	0	0	0.1	0.5	0	0.005	0.001
1993-03-10	0.003	0.005	0.1	-0.04	9.3	0.86	2.54	0	65	0	0	0.1	0.5	0	0.005	0.001
1993-03-11	0.003	0.005	0.2	0.23	8.7	0.83	2.48	0	64.4	0	0	0.1	0.5	0	0.004	0.001
1993-03-12	0.003	0.004	0.8	0.87	9.5	0.87	2.61	0	64.4	0	0	0.1	0.5	0	0.004	0.001
1993-03-13	0.003	0.005	7.3	7.29	8.9	0.89	2.55	0	70.6	0.2	0	0.2	0.5	0	0.005	0.001
1993-03-14	0.004	0.005	2.1	2.13	8.6	0.93	2.52	0	71.7	0.1	0	0.2	0.5	0	0.007	0.001
1993-03-15	0.005	0.005	0.2	0.28	9.4	0.98	2.66	0	71	0	0	0.2	0.5	0	0.01	0.001
1993-03-16	0.005	0.005	0	-0.04	11.1	1.06	2.91	0	69.9	0	0	0.2	0.5	0	0.01	0.001
1993-03-17	0.005	0.005	0.2	0.14	12.7	1.14	3.17	0	68.9	0	0	0.2	0.5	0	0.01	0.001
1993-03-18	0.005	0.005	0	-0.05	13	1.15	3.24	0	67.7	0	0	0.2	0.5	0	0.01	0.001
1993-03-19	0.005	0.005	0	-0.01	14	1.19	3.42	0	66.5	0	0	0.2	0.5	0	0.009	0.001
1993-03-20	0.004	0.004	0	0	14.4	1.2	3.51	0	65.3	0	0	0.2	0.4	0	0.009	0.001
1993-03-21	0.004	0.004	0	-0.02	14.2	1.18	3.5	0	64.1	0	0	0.2	0.4	0	0.009	0.001
1993-03-22	0.004	0.004	0	0.03	13.5	1.13	3.42	0	63	0	0	0.2	0.4	0	0.008	0.001
1993-03-23	0.004	0.004	0.1	0.15	14.2	1.15	3.55	0	62	0	0	0.2	0.4	0	0.008	0.001
1993-03-24	0.004	0.004	9	8.9	13.9	1.2	3.53	0	69.5	0.2	0	0.3	0.4	0	0.008	0.001
1993-03-25	0.005	0.004	1.1	1.18	8.9	0.98	2.72	0	69.7	0	0	0.3	0.4	0	0.01	0.001
1993-03-26	0.006	0.004	0.1	-0.01	7.4	0.89	2.49	0	68.8	0	0	0.3	0.4	0	0.012	0.001
1993-03-27	0.006	0.004	0	0.08	8.9	0.98	2.75	0	67.9	0	0	0.3	0.4	0	0.013	0.001
1993-03-28	0.006	0.004	0	-0.04	10.5	1.06	3.04	0	66.8	0	0	0.2	0.4	0	0.012	0.001
1993-03-29	0.005	0.004	0	-0.01	11.2	1.09	3.17	0	65.7	0	0	0.2	0.4	0	0.012	0.001
1993-03-30	0.005	0.004	0	-0.05	12.4	1.15	3.4	0	64.5	0	0	0.2	0.4	0	0.011	0.001
